user_id,review_count,yelping_since,friend_count,fans,elite_count,average_stars,aggregate_compliments,compliment_photos
fYB4nPD2Y0uXXpVo20ZrNg,224,2008-08-06 15:41:10,339,28,4,3.85,166,7
YXKgoeQCtA_a9M9F_XxWKw,127,2012-02-08 17:47:12,407,17,3,4.44,228,33
alD93dybuSgsId5mBwSaXQ,414,2008-02-15 10:01:26,338,39,8,3.33,66,4
IKbjLnfBQtEyVzEu8CuOLg,800,2010-01-02 04:59:57,336,64,7,3.87,305,1
d9tgb-9jIfnEGVq2K4i6wg,156,2006-08-23 22:58:25,45,8,1,3.89,25,2
uIHibXqmjvijB7alLMCS0Q,51,2011-02-12 01:54:47,21,1,0,3.63,2,0
WPRuJp0BhNdlgYXKZewpDg,274,2006-07-21 05:23:59,195,5,1,3.79,53,2
5WBIwR92ZNVmsG7bRaxHKw,673,2008-07-07 12:43:26,154,68,14,4.08,124,3
BnBQ0UU9uSiI_0cbCZ4lsw,814,2009-08-01 18:05:20,922,228,13,4.2,22307,529
Jhe2ktZmOt1quSWY5yvFsg,200,2010-07-19 00:18:15,17,8,0,2.49,24,1
uNGpUVl1T5NaJBf5P4Il4w,340,2010-01-18 19:39:08,269,26,6,3.88,233,7
4qivzegrA7OC8jShMfY0mw,18,2011-10-21 10:31:10,27,5,0,4.47,2,0
WSF8z7tHlOOawLFiaLsLrQ,151,2011-02-12 20:43:45,96,15,5,3.54,137,0
xeK8j2kcxC9xL6eFQV5WWw,1096,2007-04-10 04:15:30,239,76,14,3.94,4503,48
WuGrrM__qrTHal6fkr9rZg,1023,2007-04-06 23:08:43,240,45,10,4.02,1440,15
vD0XRuZnvRzhJS2Xxzipwg,570,2011-05-01 14:41:15,193,14,0,3.58,36,1
RRYFQo17zogtYBbiUK4l_A,843,2011-12-30 13:48:22,387,58,10,4.17,911,109
9zG2PRZnMGe5F29a5NK6Rw,252,2010-02-05 02:02:40,68,14,4,3.86,131,0
GWSm4oJVNmTGcUwSL7kILA,77,2008-08-06 01:36:55,66,4,0,3.55,17,0
Jtfz1WbIB_FtYDkO3MtRXg,636,2009-05-05 04:31:06,87,20,0,4.06,74,0
xkNKx0QrJfArnpowF3yHpg,224,2010-07-29 15:13:35,87,25,2,3.32,108,9
FQ-zmWPEG_pjSQx6pt3Efw,293,2009-11-20 17:23:00,518,9,0,3.9,43,0
JxA595MQSkNqzSfMXYWatw,152,2009-12-07 01:00:06,301,35,2,3.79,497,5
kNOa1uYcba620JzlAELPig,180,2008-06-15 04:47:12,87,5,0,3.47,38,0
5LDLQIPPRMG7kXLhF1P4xQ,142,2011-01-12 01:02:26,118,7,0,4.01,22,3
oxyAYvlUXD2QejVppmVdSQ,16,2011-07-16 05:56:46,8,0,0,3.12,0,0
t9uLPLXRoBgDv59NSfjD_A,246,2010-05-19 20:58:08,329,5,0,3.98,12,0
fDGYuboplY5DsRv-7V9TDg,96,2010-07-15 04:34:56,31,3,0,3.51,16,0
JOrDiXIgpb0sjtd7Cr3CdA,417,2010-09-01 01:25:15,333,34,9,3.66,122,4
QvtX_MTH0EdevCAuy3A5zQ,76,2009-01-22 01:21:08,176,2,0,4.03,3,0
KcEHKuWm-zOq-fkOv14nMQ,182,2011-05-14 22:06:17,181,12,0,4.19,34,4
5hXFRKC8OvDIYgOLTGIIBw,197,2011-06-14 14:04:10,90,6,0,3.9,13,0
QkHQJOY2wKXx2DR9_5_ODA,77,2008-10-22 22:04:51,97,9,2,3.87,28,0
3xX-Et9I4Bi4wdRPWJkAFg,373,2005-12-28 15:53:56,85,12,5,3.97,67,0
qDVrG8bU-IdlpU3j33_YnA,107,2009-12-14 22:31:36,181,10,2,4.14,310,2
v8psG2QZjR4jx_Qs90CHlA,161,2012-02-22 16:52:18,48,11,3,3.7,51,0
5O3VvfDu_HDvgUviAqmTEA,1283,2009-09-11 19:03:02,715,162,12,4.1,1166,142
3cfyE7igL7OEm9bTMA1pvA,170,2010-11-01 17:22:53,169,15,8,3.88,101,4
Zn8tgekH0oCfyk4SUtygoA,1635,2008-03-23 22:55:48,591,177,12,4.03,2282,460
8WzFNiQZbUJjvHoT2Jp5rg,127,2009-02-21 03:15:32,170,23,5,4.01,264,9
PTuedEpLlBo4gobyOfwlMg,135,2010-10-27 21:42:36,229,35,3,3.72,805,13
kQX4IZc95PkbkMcS9UbYOQ,642,2005-07-25 12:41:36,301,88,12,3.82,1564,58
_i3uTqtUfyVZDryKzUGGiw,643,2007-12-09 01:03:07,133,38,0,3.52,107,2
EouCKoDfzaVG0klEgdDvCQ,164,2011-08-31 21:39:28,141,24,4,3.78,183,5
aJENddP-Wyuzq7ATpB7pGw,65,2012-09-11 23:26:15,78,2,0,4.06,32,0
bBd8sOgkhbaEeZHjczV8ZQ,411,2009-02-23 14:23:13,462,49,14,4.36,809,19
u9qhYrSC-AVPXgvrLHeQZw,233,2009-12-16 22:23:04,55,22,7,3.9,113,7
f3sNvuXS-Qin_YMNbmoKng,63,2007-11-09 14:28:17,253,5,2,3.8,79,0
5kL_t1bDR4HLDq_xNo5KZw,471,2012-11-14 07:27:17,618,46,8,4.37,203,12
302kcRtUp1vNds8tN3tr6Q,39,2010-02-06 23:56:48,898,1,0,3.65,8,0
6toEhpmJxknHFKBw5u3xWQ,381,2008-10-10 00:41:16,76,23,14,4.0,279,7
4bdffuUiz7XRYcqbDO11fQ,797,2008-03-21 14:17:23,357,80,13,3.56,456,16
6nrYMDnfPl1lESOfCZjyxA,166,2011-04-29 15:53:36,58,10,5,3.91,148,0
87X9z9-YFtX58mbQ2L1KPQ,48,2010-10-06 20:28:03,85,7,0,4.35,8,6
Ci2FtyUgZnnNi0y6-tRYEA,1048,2008-10-20 01:39:02,667,20,1,3.84,277,3
7ogyWzylWz1K2-HU2TbO5g,137,2007-02-16 06:34:00,42,10,1,3.43,31,5
lCCE9bD5Z833Wm0q-TEMHw,71,2011-01-01 21:38:23,86,12,2,3.85,108,0
wfi0T-xq_P5sKQvwQitlYg,1193,2011-08-21 14:35:51,189,44,12,3.59,663,21
cqf8dqO5_QUxjfo6WiM7yg,609,2010-03-02 22:02:01,5518,593,6,3.86,3193,171
KF2nnbTgR9DxWVkgG8JcJQ,78,2012-04-06 19:20:34,150,2,0,4.03,4,0
DmDM9jxpvYRDVtXst9l2fw,35,2008-11-13 00:02:48,20,2,0,3.69,22,1
9PIMv5G_TsPIZ2EhknR8ZA,169,2006-08-25 17:12:59,12,4,0,3.91,29,0
jklCtvLWbkuoBiw60i1g3g,122,2009-11-05 10:18:33,285,7,1,3.33,33,0
dc_1rBcKAjub2Nsh2HBvhA,421,2008-09-08 00:07:43,198,47,12,3.59,320,12
k0m5nvgAIIA24t_iPZOAsw,1781,2008-10-29 11:57:21,246,82,13,3.97,793,5
_rWCX5E8R_3Ufv9JetOtHw,252,2008-11-12 16:53:37,318,23,2,4.02,87,0
c9Ff-s11eazKGgq3gyqaeA,55,2009-03-21 01:10:38,38,3,2,4.28,36,0
t9Qrz3zLtOnlmEeKfDCtFA,198,2011-02-28 14:00:10,870,32,3,4.37,133,10
QdBl6vfTMhLxK2O7ynCbAA,28,2009-10-23 04:48:34,74,4,0,3.93,7,0
04hS_dGfUZd_5iJYRdPHLw,333,2011-03-11 18:35:58,108,27,8,3.84,137,2
2UJ0zbWnxiqGb8E3hfleLw,36,2009-07-07 17:14:55,15,4,0,3.57,25,0
8DSmRfg6P1KzyH41u1LHUQ,82,2006-06-11 14:51:39,19,6,4,4.3,118,0
iHB75LCfFkIC1Oj86CqT1A,600,2008-08-16 20:06:40,175,41,10,3.96,731,44
url9549dJOvBmR6tA9evlg,164,2008-02-07 19:56:30,64,5,4,3.93,64,0
CtgTtg3JXpkma0XP6xqkvg,985,2011-03-09 00:56:58,668,92,11,3.55,226,40
3XzhO2aJdvVtYhKOCJsPrg,3012,2011-01-20 18:04:00,1228,182,9,4.41,1227,76
L9ZJpCQgXzfNXiJI9ahyZw,1042,2010-03-06 05:07:19,475,119,13,3.95,2433,38
a6xOZVNWbTJa8hJ3L932Ig,118,2007-08-26 15:10:54,35,10,2,3.96,145,0
70y7ExiEHrawld5lruwUVw,449,2009-05-31 04:56:29,508,35,11,4.11,124,9
BvBVrfjEChZp-idelYr-ng,234,2009-07-23 15:05:18,193,11,4,3.4,48,1
jCLjVfSMbvLkSH2ZMkryZQ,276,2008-07-29 00:29:47,317,53,8,3.81,522,35
eENfwrVhvOj5t7Gt1IKKAg,626,2007-07-22 20:00:42,241,64,15,3.67,216,9
ukkjTbaO3qf0jjzyKSbgjQ,84,2012-04-22 00:42:52,74,4,0,4.18,8,0
TNWQuWa3kLH2Llx10LW1Yw,249,2007-10-23 16:32:49,189,20,4,3.57,153,7
moNhelvHfXSh2BtlpGiDvw,1834,2007-11-08 13:03:40,524,117,15,3.77,1160,18
UQG7MNDvjQRTGIZl-5HKCQ,55,2011-10-12 01:55:18,21,3,1,3.5,20,0
ZJCWUrxd2YzEj5yLshYn8A,427,2010-03-09 23:29:05,131,17,6,3.67,117,0
osY_jaRvo6_x23V7aE2AgQ,295,2010-03-20 23:39:45,326,35,4,3.86,744,14
vKUlUXLVylwdttu7h1_Y5Q,880,2011-04-18 13:51:44,245,57,7,3.7,336,3
gl0rQOas4GWX-c3x8-UjVw,68,2011-11-09 16:19:46,156,8,0,3.76,24,0
R9pG6hDP-xMZEzlLc_QiCQ,36,2010-05-15 03:40:16,6,2,1,3.76,34,0
DKhsmha98vZqAEd0onrJhQ,42,2010-11-28 05:53:28,98,0,0,3.21,3,0
KQgGpb-C_iQR5jJHLMuigg,7,2011-04-04 12:34:41,11,0,0,4.14,0,0
RkJOXXgXPCPgSneAGVUNxw,622,2010-09-24 20:16:12,670,78,6,3.95,458,29
GdmJInilh9WAqAISitNGRw,297,2008-02-25 17:20:48,132,30,3,3.74,144,1
6wN6SzUY9KmantGkRPnP9A,168,2012-01-04 20:50:19,186,9,3,3.5,41,0
h9dcR0NkxY5Wdc5FA2smiA,58,2009-12-20 18:07:46,42,1,0,2.73,8,0
BG9EcvTb1xrsNNwW9_TV-Q,212,2010-03-16 20:05:09,101,20,4,4.13,180,5
trimXcctxVmNh7IV2FhSCQ,44,2010-01-26 17:20:22,6,3,0,3.58,8,0
6QGMeURgSE_Elh9Gzqezqw,256,2010-12-30 01:27:12,232,33,8,4.16,139,28
263GHHezJ5OlJm0NwVlFNQ,65,2012-07-07 16:51:06,228,3,1,3.95,25,0
M7dYB539zWplVMSrrH0OXA,35,2011-01-23 23:15:13,40,2,0,4.78,12,0
xhtWQRWNgXHp2GeLLrj9Pw,142,2008-12-19 01:11:24,53,8,5,3.89,126,0
rbb50ZGpVoF400i9cvQbpw,9,2011-08-07 16:28:28,1,0,0,4.0,2,0
NLBpKE0_kngWWU6N7-X4Xw,159,2011-08-07 23:16:31,225,6,5,3.52,21,1
R3FVB-PRGegjEKel8rCAuw,114,2010-08-06 19:04:43,258,12,0,4.24,45,0
ShExUWJLpb5rn8ToITfnJA,57,2010-11-28 21:31:13,13,4,0,4.25,21,0
64ZbpfRz4Deu3aS9SdgOxQ,27,2012-12-23 00:00:25,870,1,0,4.0,2,0
rIRakv8Mt0IWWalq0Vw1Lw,199,2009-11-06 18:43:36,56,10,0,3.27,291,1
2twL3M6hitqsJpwmLdsxWw,8,2010-01-23 17:33:08,104,0,0,3.78,2,0
THlcZmWp26EWk2g4x_pgIg,52,2010-01-19 00:08:32,93,5,0,3.28,23,0
bSWWV65xqwiHf6njt1LwWg,258,2007-10-10 18:02:39,14,3,1,3.4,13,0
wHxDyAegrNiUzqXBKjAbvQ,838,2010-06-20 22:21:50,377,107,5,3.86,3261,216
AeKzTU9jRLY4JuRi2iTWfg,187,2007-02-09 23:50:30,23,4,3,3.68,28,0
3pabIQceENk9-C3W5AHaRw,214,2008-08-21 23:04:56,44,12,7,3.74,86,0
e2Jg-0yn6S2K02EnFGz-Iw,194,2012-10-25 20:48:24,185,13,4,4.14,66,4
AeZlLmJfQYoaNQToHpkzBw,54,2009-02-16 23:01:07,10,1,0,4.29,7,0
1HNx7ZWtYCBzgqT3tSeB_w,14,2011-12-12 17:23:22,157,0,0,3.93,2,0
TRaZYrJLT0OBz0XkIcbBow,26,2012-01-04 15:31:33,40,0,0,3.68,21,0
aPufqi4BKfNNw2D__LiBIQ,56,2009-09-07 15:30:03,14,2,0,4.07,17,0
lAjldaKYbyAJDTXq8gmOTg,242,2007-03-19 04:22:07,76,12,3,3.96,77,2
07aVWNhBhpwqW3MdqoKDKQ,268,2010-05-18 14:39:18,115,15,6,3.73,321,0
NMLvjdY7IOdtfU0TepvUuA,483,2011-01-30 22:05:52,320,39,12,3.46,112,6
fZFu4hhb1uy8a_8e-HfP9Q,49,2010-06-06 03:12:14,198,6,0,3.61,13,0
4IIsGt9A8e89N3exSyPWTQ,138,2010-09-29 21:09:41,207,6,2,3.55,47,0
FOfvCOaFZVOa_GIsViSPSA,64,2010-07-07 15:22:59,37,1,0,3.81,48,0
Yf-DuHRptlXyCEVGYZ4TrA,14,2009-07-01 01:43:24,81,0,0,3.81,2,0
cNkykJO6ToQiALs_fogI8w,166,2011-06-30 15:40:23,232,17,2,3.85,149,1
ikWD8meznb14w9yNie3bwQ,514,2010-09-30 16:19:42,590,65,11,3.99,434,38
Cx4fDCNuUhZk34cyNsRcPw,165,2009-05-07 21:39:18,145,23,3,3.6,95,3
JCtq6Hh_PXDc73q_iYcnXQ,77,2009-12-05 16:04:05,126,12,0,3.93,46,1
Tzql1xnrk8BLS3-h7-eYTQ,459,2010-10-06 14:45:46,152,33,7,3.57,943,14
VTKMyK73IPrYcC8WNurYAQ,47,2013-03-18 20:58:30,76,5,2,3.84,47,0
l8a9wO5N7SyMz0T18aGYgw,170,2011-10-12 05:25:25,278,5,0,3.53,45,2
kwccvl60EVW6_jRqMO-EBA,41,2010-08-29 15:33:46,37,8,1,4.0,50,2
_6qzYTyQ3lV9DJqoep7_og,1024,2009-04-28 20:26:53,882,129,8,3.42,266,13
yb5coZxxqLeq3Aweu3ORdA,359,2009-09-22 15:00:51,321,50,8,4.12,433,12
zsIvunC1NALQe7zgpbrxcQ,321,2007-12-06 21:43:45,72,37,3,3.93,119,0
ChRLJJVFy2a1wU7Ari5D0A,68,2011-10-12 03:17:43,226,6,0,3.76,5,1
dtETzdIHZ8ahnn3n8wp-VQ,20,2009-06-04 02:32:29,535,3,0,4.43,7,0
jt7o83Joagi2qBiK7kUsNg,33,2012-01-19 15:58:37,602,0,0,3.89,1,0
rN4RItq4xONM-cjgSfbvDQ,1117,2012-06-07 14:22:23,4131,831,11,4.26,4486,184
aJFp_kDuz2cKHF41X3zbyA,214,2010-08-27 17:21:32,85,11,7,3.57,98,0
ug2NiDqMgrg_9mLgNnbv5g,24,2011-10-27 18:29:35,87,2,1,4.21,22,0
dkYUH6i3OZsY7or4_8PTkg,161,2010-02-16 15:06:39,569,17,6,3.73,181,1
cIAPvF8EB2jCh-AsMkmvtQ,60,2010-09-04 15:16:34,68,1,1,4.07,6,0
mVA4IeYyVKPUWRrN5oplMA,2715,2009-08-07 15:10:14,454,126,11,3.74,1076,122
T4Pq2T8WGExBbFGX6XPpYQ,405,2010-03-20 18:29:13,247,40,4,3.83,338,5
eg0Gh1It-LdNZ7e9VB7SLQ,153,2008-02-27 22:37:04,39,11,0,3.22,34,1
-8NOuak4Sipn7-zy7Nk5hg,24,2010-04-24 22:48:55,5,0,0,4.29,1,0
B5s_DCLVrBLrL8U6TEVlwA,792,2009-01-21 23:39:11,464,62,11,3.77,247,9
r5798e8eWF1qdX_R60-jIQ,10,2011-09-09 13:10:27,83,0,0,3.27,1,0
y2pL6_HrHVcy7IBTjNfK2w,198,2009-12-05 08:36:15,91,18,4,3.74,124,0
Lw1BNeWfe5aQEFiI2rcEUg,122,2011-07-27 02:43:58,105,14,2,3.96,71,7
SscLHLfGjklT6GGdX17pDg,64,2009-03-21 18:27:12,49,16,1,4.09,43,0
8Oj4m1xxNoI1P_1mek9fQQ,194,2008-10-10 11:59:13,93,17,3,3.41,124,3
5QIKSsA37FTkAae9hJeCTg,299,2010-11-27 14:58:22,92,20,8,3.64,157,2
oCnLbe9OGnpyQBY4E90bVQ,201,2009-08-08 03:18:06,88,53,3,3.33,368,7
NSPIUrurGiNPQnMJnXc5fg,9,2009-09-13 22:48:05,23,0,0,4.44,1,0
qIMbsEBMRt7caBGTC2UNdg,80,2011-03-03 16:04:02,31,5,0,3.9,11,0
LruOyCDYa-hfSwJkOt46VA,248,2010-10-26 14:26:16,277,21,4,4.1,146,2
jvs7SuG7zdbrNO-7L4LYkQ,162,2008-02-25 17:43:53,55,9,0,3.2,43,0
eAzEj3Qq6yvkbeTl4pGxcw,86,2011-03-13 16:29:20,196,8,2,3.89,27,0
vWqJ8gAAjCq6UDT0h4mXZQ,89,2009-03-11 02:30:24,40,7,2,3.48,43,1
vpHo2fv9PrCh0cQueJg9Yg,292,2010-10-12 14:28:20,147,28,7,4.3,250,36
85ftJTdgBP9K-Dmg8FhSMw,133,2010-12-22 21:05:41,42,6,0,3.38,45,1
POAKZScwldLTMCtvezW5mA,2131,2011-11-20 01:05:48,600,199,11,3.56,1064,36
5mQ07sjYVm2iJVArj7AFrA,72,2011-04-18 21:50:46,135,7,0,4.41,33,0
bVWjbwwMPfJSnyY_n3TsOg,22,2008-10-14 01:04:22,18,3,0,3.09,17,1
Yl4W33ShuKg0IBOZqZfQcw,207,2009-01-09 19:20:24,40,20,4,3.72,150,0
bcCHgqnuRQuOchZQF7NGeQ,204,2010-03-11 02:39:15,8,4,0,3.28,18,3
0k2UHwH241QP3f_QzvLmQw,291,2010-07-18 08:18:43,130,11,0,3.84,29,1
7fDqaGdUMccXQ4bnPwR6yg,931,2010-04-13 14:44:20,364,52,8,3.62,1306,143
jrLCaGDNHLwQVNCv-blHkQ,72,2011-10-12 02:28:59,79,5,3,3.93,176,10
UEIOT1JdvCDIXLN8dQIiGg,500,2010-07-29 16:47:16,399,87,13,4.25,994,36
pta-L4bIsr0dl8sOiapTFg,150,2010-04-21 21:03:31,52,11,2,4.22,14,0
kaa6i7IHMyYIom7DIul9EQ,125,2012-03-01 03:24:39,73,6,4,4.23,35,0
1FDJpePhiV7GBY1YWkFelw,27,2010-03-02 18:56:12,89,3,0,3.84,25,0
i87In5tP4yz3ecqNX216gA,424,2007-06-14 23:31:20,62,16,3,3.31,129,3
nXorD_LBl8TrPBQVQXFB9g,235,2006-10-16 00:55:07,72,23,3,3.43,93,0
Ex7GzYNuUVNW6Vce5L0SSw,4,2011-03-14 02:12:39,13,1,0,4.5,2,0
cYoiqs5yYEUfuLbDkJRSqw,75,2010-07-14 00:56:56,246,10,3,3.42,87,1
V3L70geaglzPEzLhq9hwbw,80,2011-10-19 01:56:25,67,0,0,3.64,6,0
cpZTAT_S4FUtWU8gK6Fzxg,36,2010-12-05 04:53:03,72,0,0,4.14,9,0
Sf3LGHUsHr5ZocB5b2TdNA,399,2008-02-10 15:47:50,121,40,11,4.06,177,9
7vt29eIGszODjavXK-B42Q,122,2011-01-04 17:31:59,790,2,3,3.89,59,2
6eagFJ9Fjzs33rrmgRn3EA,67,2009-07-10 07:16:18,33,5,0,3.93,30,0
LrKCYP9oWemDMNCAYEYQKA,13,2009-08-27 21:16:45,27,0,0,3.54,2,0
pJUzdorsC5BpC3q5ECi4Lg,735,2008-08-07 01:12:34,90,25,10,4.26,50,0
-Mvmhy2dk50HsTTvS3SU6Q,22,2012-02-15 15:23:28,112,3,0,3.32,6,0
Xt-C69Hs3xxqPUMV0yc_Kg,67,2007-09-19 20:07:38,25,11,1,3.87,66,0
xWdYxcwJ6FTAGNVGuAlneQ,43,2008-05-11 06:34:02,5,0,0,3.93,2,0
LUfw-iX0cYrFQsGS_cpAZA,11,2011-05-16 10:57:40,42,0,0,3.91,9,0
XwF_5HTJHgUyWSrV0_J_Cg,83,2010-06-07 13:44:23,375,1,0,3.62,13,0
8pD-h427Y_aDcPxhDR7z8g,281,2009-02-12 19:28:12,149,30,5,4.06,384,5
zqh0Gm8TLOQmU1ayg-DPDg,221,2009-11-28 19:10:31,120,15,5,3.83,136,2
_xvKNqiwgA9S5vBKlC_xNA,108,2008-06-24 18:49:18,68,5,2,3.99,35,0
uBIm7CBHmu_8brsAcXIRyw,150,2012-02-06 04:01:55,176,10,3,3.68,55,4
sWlSRkEQbFCeMT5lISQJPQ,633,2010-09-15 15:35:51,96,10,2,4.05,22,0
dkzVJKZZdYjbaj0vYUX-Nw,5,2009-11-02 19:21:55,192,3,0,3.8,4,1
-cefE54dkMI9cJ8kWudebg,150,2011-01-14 03:15:40,52,10,4,3.85,226,1
r0avDS6xgo-Cov8dRT5oDA,39,2010-08-26 01:51:56,2,0,0,3.41,3,0
s_ushMFjAYjIvszJW2gOhQ,170,2010-02-22 01:50:43,72,13,2,4.02,75,0
v-y1Lj13d2FUTtfDKoJWbw,191,2010-09-30 20:22:12,158,25,6,3.68,116,3
VCE3B5MRte8OWCE-7Q3PMQ,485,2009-03-30 19:58:30,95,28,6,3.54,107,2
LHA2y-J7rPkIZj11GZTqnQ,52,2010-04-23 21:09:48,283,2,0,3.43,17,1
x1hrGybFbQTKiT6YKYbdXQ,258,2007-02-21 13:14:43,12,5,0,3.81,19,1
reJ7c2yq3f8dODMslzODUQ,405,2008-12-15 01:04:04,44,5,4,3.73,83,1
x36ub7C69dqRjrpLJA8MBQ,130,2011-06-30 22:30:54,66,4,0,3.03,45,0
cCiWhjIArUPB3PY7G69spg,81,2009-08-23 11:12:11,273,3,1,3.52,13,0
jm1BLd50MzZS-ZZDFx4slQ,109,2007-02-17 15:48:04,273,9,3,3.49,99,0
16-28V8R9j3ep-1vdYZ1Cw,24,2008-05-23 02:58:32,83,2,0,4.08,4,0
EJbvvP-1Tx3Ie2WEN0R2bg,40,2009-07-02 02:58:32,160,3,0,2.87,8,0
G3ePc3-7X3wuvJ6BbYIvMg,14,2011-03-11 13:58:43,5,2,0,2.87,2,0
eVRHR1hH9IXg0_K2ekyk6w,220,2009-07-17 16:36:26,54,14,5,3.59,64,0
YrlNGnrofZHseVYxrLrvJA,925,2011-03-12 18:23:36,671,90,12,3.82,861,28
Mf34xlairswC6pH2xRBPwg,21,2011-02-07 13:05:07,15,0,0,4.64,1,0
kX7v9yOAs-BZ86zAldZC9Q,199,2006-09-15 16:49:56,85,13,2,4.02,59,0
0LyHQfXVJ5WT334K-odKoQ,285,2011-05-23 00:58:13,538,48,9,4.14,47,2
xkT49MB-0ssh8laBVH05AQ,117,2010-09-01 15:48:21,160,5,2,3.5,30,0
GzYlk0qWZ8P2gjl5WSk_kw,601,2012-08-19 13:51:49,553,36,9,3.81,265,10
GWPDRXlqNOuX28c6Lw73Og,95,2008-07-11 17:30:36,202,8,1,3.92,58,0
3-kN9z7dYKd_YZY40nK28w,91,2009-12-15 01:00:42,24,8,2,3.73,170,1
AaJ9d4OrFmgc4S_U2QiSZg,1580,2012-05-23 02:36:34,628,250,6,4.23,4577,684
cN0BeccD2EXyjxl2DYdxfA,80,2010-02-10 22:08:01,95,14,0,4.65,32,2
cHQX-NYnY9pD34nrTdljKg,58,2010-11-01 14:19:44,29,2,0,4.07,11,0
WmmWckOxkMNwsvLEvLOpwA,88,2010-05-07 17:47:58,157,2,2,3.96,12,0
lq_uUOD5Z27mbRUEs-OkLg,80,2012-02-05 01:46:48,238,6,2,4.24,81,1
4VR0SfMYEoBDy9JQ2tFzSA,97,2008-12-07 16:47:16,15,6,3,3.7,26,1
wMRABJye-vljUZxI2y7YTA,390,2010-03-02 22:31:16,87,8,0,3.45,44,0
JJk49Bp27Def-IIYIwHSkw,263,2010-03-12 21:59:33,84,10,0,3.44,17,2
LuqruF50tuxH1YkEbK5Wuw,305,2010-07-08 17:59:34,252,37,8,3.6,242,6
M4t4iuq_VtheOHSr0FNlUg,346,2009-02-22 04:26:36,70,24,6,3.45,99,1
clk385ygJaFUtRIT2M7yTw,495,2011-12-12 19:15:12,243,50,6,3.92,319,11
-rQrk-i3Ue_7xSUms6Ky_w,29,2010-10-11 03:29:59,192,1,0,4.69,2,0
lhwALfT0j0izOs6f_c8KZA,30,2006-12-14 22:55:57,92,2,0,4.34,10,0
qihM3fUar2nDIrliCeQ8mQ,111,2009-10-08 01:24:31,81,9,0,3.98,20,3
XvbpXVYMvuhIXllJLS6uHQ,150,2009-07-10 17:41:26,183,24,4,3.76,248,3
JeB5mKuuFsrigziQ4cy29g,134,2008-03-06 03:30:41,178,13,0,3.89,59,0
CC_dP0gWzQ8ZZ8Fet2tt_Q,53,2011-03-17 02:54:47,50,0,0,3.1,4,0
L8LoKsZ9zncFoqqf5RiYgA,149,2008-02-17 14:07:30,134,18,2,4.14,178,2
JI2Xi-82neGnjowqFnfpzA,289,2009-10-24 03:34:26,116,20,0,3.45,122,2
c-imK4hUi4UrQXleR8mtPw,137,2010-12-14 07:49:45,109,6,4,3.84,137,5
56EIJcxLHYDSxIBygJEApQ,217,2011-04-20 20:14:02,87,6,4,3.85,110,0
nlQGyti20c07rpTSYYoNZQ,685,2010-09-05 23:07:20,168,35,0,3.94,161,9
kDeyHdQGVGdqYM11Q6lMTA,210,2010-03-19 00:10:19,345,19,2,4.01,254,10
dTCEopG6rrF9n3kieG_L2A,253,2008-08-23 04:02:16,369,48,6,4.14,465,24
DgZa1AWNuwdnXGCQ-__o_w,482,2011-06-23 00:44:37,1044,142,12,4.04,984,52
xU4GbT4VKMpyOxNJAuP3hQ,169,2011-07-09 01:11:52,86,6,2,3.81,148,0
S3bMz1hdhgYssReQfXrSng,324,2009-10-10 12:40:13,106,17,6,3.98,273,0
zp_cjYw9hrWH-o84OeEXmQ,531,2008-02-28 18:59:17,758,64,11,4.21,218,7
P-YebwBHwvPL4kfU8xXhNA,241,2010-01-06 22:29:07,235,9,2,3.75,162,6
nIR4bCydnpiipHM1hD3U9Q,144,2011-01-12 08:42:34,292,8,2,3.97,34,1
JbjAuSYVjyEz8gXCb7115g,119,2008-04-03 05:12:16,5,5,0,3.33,18,0
5NY29yfnYeLMvcMx7TRBXw,28,2011-06-24 20:40:56,244,0,0,4.17,10,0
sFqImuZBqT43URa3kMcC4w,170,2008-09-27 21:40:27,135,23,4,3.58,134,2
b6tjgHaHBNoQ5Xt9pYpVPg,172,2010-10-26 00:05:58,157,16,0,3.77,36,4
KItPiYlANi_CXQSMIEovNA,284,2006-03-19 20:34:46,97,11,0,3.81,31,1
Pux_JhElCGVVDkVAh8DTgw,79,2008-05-26 07:46:16,121,3,0,4.12,29,0
ZpE3x2SerjBqYGcKr0HJWw,182,2008-03-09 09:36:30,165,12,0,3.7,75,3
D8CF2H3DYtNJlzR0IITMHQ,323,2009-08-17 04:47:02,446,55,3,3.32,606,4
UAa4ghF7uixDkRthXPrntA,29,2011-12-29 18:47:41,54,1,0,4.27,4,0
mZo_Hx4JuOefo0iIvxVXpA,112,2008-05-04 20:14:16,10,5,0,2.48,26,0
xc1opNkFCnAjsPXs7jqtfg,355,2010-06-05 19:13:36,781,232,0,4.15,474,93
gvj8gFFlmpxNa3b0zddSfA,44,2010-07-08 16:01:07,74,8,1,4.48,79,3
xj7JLqQ_i6giz7uQ8gDcfg,319,2011-04-10 22:06:24,421,77,8,3.85,133,10
q3JQu43VRsznaPewCfYK7Q,63,2009-12-29 23:37:42,6,2,0,3.2,6,0
SbpGncVoxFIi_J2xOelJYQ,900,2011-07-12 21:26:33,1939,118,11,4.04,897,53
w-hg9fO4EYJTffKbWBrGRA,232,2009-08-03 20:35:43,156,29,5,3.93,312,1
4FERwZVkRlLk8L3V4UXzpw,243,2009-10-22 15:25:24,112,7,0,4.28,22,1
RU51o5gz8GgYMU03e_nnvQ,292,2008-07-23 16:02:15,174,9,3,3.58,73,1
